A: Do you like sports? B: Yes, I do. I particularly enjoy basketball.|{"high-level":{"topic":"sports","if_interest":"yes"},"middle-level":{"topic":"basketball","if_interest":"yes"}}|The user likes sports and basketball. Talk to them about their favorite basketball teams or players.
A: I don't really enjoy going to clubs. B: Do you like doing anything else? A: I like going to the movies. |{"high-level": {"topic": "nightlife", "if_interest": "no"}, "low-level": {"topic": "clubs", "if_interest": "no"}} {"high-level": {"topic": "entertainment", "if_interest": "yes"}, "middle-level": {"topic": "movies", "if_interest": "yes"}} | The user isn't interested in nightlife or clubs but does like to go to movies. Ask them what movies they have seen recently.
B: Do you like going outside? A: Yes, I love nature walks. |{"high-level": {"topic": "outdoors", "if_interest": "yes"}} {"high-level": {"topic": "outdoors", "if_interest": "yes"}, "middle-level": {"topic": "nature walks", "if_interest": "yes"}} | The user enjoys outdoor activities and is particularly interested in nature walks. Ask them what kind of nature walk they enjoy the most.
A: I'm not much of a gamer. B: What do you enjoy? A: I love painting. |{"high-level": {"topic": "gaming", "if_interest": "no"}} {"high-level": {"topic": "art", "if_interest": "yes"}, "middle-level": {"topic": "painting", "if_interest": "yes"}} | The user has no interest in gaming but enjoys the art of painting. Ask them what type of art they enjoy.
B: Do you enjoy skiing? A: No, I don't like skiing. B: Do you like any other outdoor activities? A: I really enjoy rock climbing. |{"high-level": {"topic": "outdoors", "if_interest": "yes"}, "low-level": {"topic": "skiing", "if_interest": "no"}} {"high-level": {"topic": "outdoors", "if_interest": "yes"}, "middle-level": {"topic": "rock climbing", "if_interest": "yes"}} | The user isn't interested in skiing but does like the activity of rock climbing. Ask them what their favorite place to rock climb is.
A: I'm not too fond of politics. B: Do you like talking about anything else? A: I like discussing different cultures and traditions. |{"high-level": {"topic": "politics", "if_interest": "no"}} {"high-level": {"topic": "culture", "if_interest": "yes"}, "middle-level": {"topic": "customs", "if_interest": "yes"}} | The user doesn't have an interest in politics but likes to discuss cultures and traditions. Ask them what their favorite culture or tradition is.
B: Do you like to bake? A: Yes, I love baking desserts. B: What's your favorite dessert to bake? A: I love making chocolate cake.|{"high-level": {"topic": "baking", "if_interest": "yes"}},{"high-level": {"topic": "baking", "if_interest": "yes"}, "middle-level": {"topic": "desserts", "if_interest": "yes"}},{"high-level": {"topic": "baking", "if_interest": "yes"}, "middle-level": {"topic": ["desserts", "chocolate cake"], "if_interest": "yes"}}| The user is interested in baking and specifically enjoys baking desserts, with a love for making chocolate cake. Ask them if there are any other desserts they enjoy baking.
A: I love spending time outdoors. B: What kind of outdoor activities do you enjoy? A: I like hiking. |{"high-level": {"topic": "outdoors", "if_interest": "yes"}, "middle-level": {"topic": "activities", "if_interest": "yes"}, "low-level": {"topic": "hiking", "if_interest": "yes"}}| The user is interested in outdoor activities, specifically hiking. Suggest other popular hikes in the area and ask if they prefer shorter or longer hiking trails.
A: I'm not a big fan of seafood. B: What cuisine do you prefer? A: I really like Italian food! |{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "cuisine", "if_interest": "yes"}, "low-level": {"topic": "Italian cuisine", "if_interest": "yes"}}| The user is a fan of Italian cuisine. Ask them about their favorite Italian dishes and suggest some new dishes or restaurants in the area to try.
A: I'm a big fan of musicals. B: Have you seen Hamilton yet? A: Yes, it's amazing! |{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "musicals", "if_interest": "yes"}, "low-level": {"topic": "Hamilton", "if_interest": "yes"}}| The user loves musicals and has already seen Hamilton. Ask them about their favorite musicals and suggest some other popular musicals they may enjoy.
A: I'm not really into sports. B: What kind of books do you like? A: I like reading self-help books. |{"high-level": {"topic": "sports", "if_interest": "no"}} {"high-level": {"topic": "reading", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "self-help", "if_interest": "yes"}}| The user isn't interested in sports, but does enjoy reading self-help books. Ask them about their favorite authors and suggest new books they may enjoy.
A: I like playing video games. B: What is your favorite genre? A: I really enjoy playing puzzle games. |{"high-level": {"topic": "video games", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "puzzle games", "if_interest": "yes"}}| The user loves playing video games, specifically puzzle games. Ask about their favorite puzzle games and suggest new puzzle games or other genres they may enjoy.
A: I don't like going to crowded places. B: What kind of movies do you like to watch? A: I enjoy watching romantic comedies. |{"high-level": {"topic": "crowded places", "if_interest": "no"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "romantic comedies", "if_interest": "yes"}}| The user doesn't like crowds, but loves watching romantic comedies. Ask about their favorite romantic comedies and suggest new ones to watch.
A: I'm not a big fan of social media. B: What kind of TV shows do you like to watch? A: I'm a big fan of crime dramas. |{"high-level": {"topic": "social media", "if_interest": "no"}} {"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "crime dramas", "if_interest": "yes"}}| The user doesn't like social media, but loves watching crime dramas. Ask about their favorite crime dramas and suggest new ones to watch.
A: I like playing board games. B: What is your favorite type of board game? A: I really like strategy games. |{"high-level": {"topic": "board games", "if_interest": "yes"}, "middle-level": {"topic": "type", "if_interest": "yes"}, "low-level": {"topic": "strategy", "if_interest": "yes"}}| The user loves playing board games, specifically strategy games. Ask about their favorite strategy games and suggest new ones to play.
A: I'm not a fan of horror movies. B: What kind of music do you like to listen to? A: I love listening to classical music. |{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "horror", "if_interest": "no"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "classical", "if_interest": "yes"}}| The user is not into horror movies, but loves listening to classical music. Ask about their favorite classical pieces or suggest new ones to listen to.
A: I'm not really interested in shopping. B: What do you like to do in your free time? A: I love crafting and DIY projects. |{"high-level": {"topic": "shopping", "if_interest": "no"}} {"high-level": {"topic": "free time", "if_interest": "yes"}, "middle-level": {"topic": "hobby", "if_interest": "yes"}, "low-level": {"topic": ["crafting", "DIY projects"], "if_interest": "yes"}}| The user isn't interested in shopping, but loves crafting and DIY projects. Ask about their favorite projects or suggest new ones for them to try.
A: Do you like going to the beach? B: No, I prefer hiking in the mountains. | {"high-level": {"topic": "outdoor activities", "if_interest": "yes"}, "middle-level": {"topic": "beach", "if_interest": "no"}} | The user likes outdoor activities. They do not seem to be interested in going to the beach. Suggest some other outdoor activities that they might enjoy.
A: I enjoy playing video games. B: What is your favorite video game? A: Overwatch is my favorite. | {"high-level": {"topic": "video games", "if_interest": "yes"}} {"high-level": {"topic": "video games", "if_interest": "yes"}, "middle-level": {"topic": "favorite game", "if_interest": "yes"}, "low-level": {"topic": "Overwatch", "if_interest": "yes"}} | The user likes playing video games. Their favorite video game is Overwatch. Ask them what other games they like playing that are similar to Overwatch.
A: I do not like scary movies. B: What kind of movies do you like? A: I like action movies and romantic comedies. | {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "scary movies", "if_interest": "no"}} {"high-level": {"topic": "movies", "if_interest": "yes"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": ["action movies", "romantic comedies"], "if_interest": "yes"}} | The user does not like scary movies. They enjoy watching action movies and romantic comedies. Suggest some action and romantic comedy movies that they might like.
A: I love playing the guitar. B: What is your favorite guitar brand? A: I really like Fender guitars. | {"high-level": {"topic": "playing guitar", "if_interest": "yes"}} {"high-level": {"topic": "playing guitar", "if_interest": "yes"}, "middle-level": {"topic": "guitar brand", "if_interest": "yes"}, "low-level": {"topic": "Fender guitars", "if_interest": "yes"}} | The user loves playing the guitar. Their favorite guitar brand is Fender. Ask them what other guitar brands they are interested in or have played before.
A: I enjoy painting. B: What kind of paintings do you like to do? A: I like painting landscapes and sunsets. | {"high-level": {"topic": "painting", "if_interest": "yes"}} {"high-level": {"topic": "painting", "if_interest": "yes"}, "middle-level": {"topic": "type of painting", "if_interest": "yes"}, "low-level": {"topic": ["landscapes", "sunsets"], "if_interest": "yes"}} | The user likes painting. They specifically like painting landscapes and sunsets. Ask them about other types of paintings that they might enjoy or suggest a new painting challenge for them to try.
A: I don't really like sports. B: What activities do you enjoy doing? A: I like dancing and yoga. | {"high-level": {"topic": "sports", "if_interest": "no"}} {"high-level": {"topic": "activities", "if_interest": "yes"}} {"high-level": {"topic": "activities", "if_interest": "yes"}, "middle-level": {"topic": ["dancing", "yoga"], "if_interest": "yes"}} | The user isn't interested in sports but likes activities such as dancing and yoga. Ask them about other activities they might be interested in or activities that are similar to dancing and yoga.
A: I don't like spicy food. B: What kind of food do you enjoy? A: I like Italian and Chinese food. | {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "spicy food", "if_interest": "no"}} {"high-level": {"topic": "food", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": ["Italian", "Chinese cuisine"], "if_interest": "yes"}} | The user doesn't like spicy food. They enjoy Italian and Chinese cuisine. Suggest some dishes that they might like or ask them about a specific Italian or Chinese dish they love.
A: I love traveling. B: What is your favorite travel destination? A: My favorite place I’ve been to so far is Paris. | {"high-level": {"topic": "travel", "if_interest": "yes"}} {"high-level": {"topic": "travel", "if_interest": "yes"}, "middle-level": {"topic": "favorite destination", "if_interest": "yes"}, "low-level": {"topic": "Paris", "if_interest": "yes"}} | The user enjoys traveling. Their favorite travel destination is Paris. Ask them about other travel destinations they've visited or want to visit.
A: I love musicals. B: What’s your favorite musical? A: My favorite is Hamilton. | {"high-level": {"topic": "musicals", "if_interest": "yes"}} {"high-level": {"topic": "musicals", "if_interest": "yes"}, "middle-level": {"topic": "favorite musical", "if_interest": "yes"}, "low-level": {"topic": "Hamilton", "if_interest": "yes"}} | The user likes musicals. Their favorite musical is Hamilton. Ask them about other musicals they might like or suggest some musicals that are similar to Hamilton.
A: I like working out. B: What kind of workouts do you enjoy doing? A: I like cardio workouts and weightlifting. | {"high-level": {"topic": "working out", "if_interest": "yes"}} {"high-level": {"topic": "working out", "if_interest": "yes"}, "middle-level": {"topic": "type of workout", "if_interest": "yes"}, "low-level": {"topic": ["cardio", "weightlifting"], "if_interest": "yes"}} | The user likes working out. They enjoy cardio workouts and weightlifting. Ask them about other types of workouts they like or routines they follow.
B: Do you like sports? A: No, I'm not really interested in sports. | {"high-level": {"topic": "sports", "if_interest": "no"}} | The user is not interested in discussing sports. 
B: What kind of movies do you like? A: I tend to enjoy romantic comedies, but not romantic dramas. | {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "romantic comedies", "if_interest": "yes"}}, {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "romantic dramas", "if_interest": "no"}} | The user likes watching romantic comedies and dislikes romantic dramas. 
B: Are you into art? A: Yes, I enjoy art museums and galleries. | {"high-level": {"topic": "art", "if_interest": "yes"}} | The user expresses an interest in art and art-related topics. 
B: What do you like to do in your free time? A: I like to play video games and watch streams. | {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}} | The user enjoys playing video games in their free time. 
B: Are you into fashion? A: Yes, I follow a few designers on Instagram. | {"high-level": {"topic": "fashion", "if_interest": "yes"}}, {"high-level": {"topic": "social media", "if_interest": "yes"}, "middle-level": {"topic": "designers", "if_interest": "yes"}} | The user expresses an interest in fashion and follows designers on social media. 
B: What is something you're passionate about? A: I am really passionate about environmentalism. | {"high-level": {"topic": "passions", "if_interest": "yes"}, "middle-level": {"topic": "environmentalism", "if_interest": "yes"}} | The user is passionate about environmental issues. 
B: What kind of music do you listen to? A: I really like indie music, but don't like EDM. | {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "indie", "if_interest": "yes"}}, {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "EDM", "if_interest": "no"}} | The user enjoys listening to indie music but has no interest in EDM. 
B: Do you like to travel? A: Yes, I love traveling to new places, especially in Europe. | {"high-level": {"topic": "travel", "if_interest": "yes"}}, {"high-level": {"topic": "destination", "if_interest": "yes"}, "middle-level": {"topic": "Europe", "if_interest": "yes"}} | The user enjoys traveling, especially to new destinations in Europe. 
B: Do you cook at home often? A: Yes, I like to try new recipes and cook meals from scratch. | {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "recipes", "if_interest": "yes"}}, {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "home-cooked meals", "if_interest": "yes"}} | The user enjoys cooking and trying new recipes at home. 
B: What is your favorite book genre? A: I love reading science fiction, but not horror. | {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "science fiction", "if_interest": "yes"}}, {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "horror", "if_interest": "no"}} | The user enjoys reading science fiction books, but dislikes horror.
A:Do you like movies? B:Yes, especially horror movies. A:What is your favorite scary movie? B:I really enjoyed The Conjuring.|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "horror", "if_interest": "yes"}}|The user likes movies, specifically horror movies. They enjoyed watching 'The Conjuring'. Ask the user about another horror movie that they would recommend.
A:What do you like to do in your free time? B:I love playing video games. A:What kind of games do you play? B:I really love first-person shooters like Call of Duty.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}, "low-level": {"topic": "first-person shooters", "if_interest": "yes"}}|The user likes to play video games, specifically first-person shooters like 'Call of Duty'. Recommend another first-person shooter game that they might enjoy.
A:I don't usually drink alcohol, but I enjoy wine. B:What kind of wine do you like? A:I enjoy red wine, specifically Pinot Noir.|{"high-level": {"topic": "drinks", "if_interest": "no"}, "low-level": {"topic": "alcohol", "if_interest": "no"}} {"high-level": {"topic": "drinks", "if_interest": "yes"}, "middle-level": {"topic": "wine", "if_interest": "yes"}, "low-level": {"topic": "red wine", "if_interest": "yes"}}|The user doesn't usually drink alcohol, but they do enjoy wine. Specifically, they like red wine, such as 'Pinot Noir'. Suggest another kind of red wine that they might like to try.
A:Do you like to travel? B:Yes, I do. A:Where is your favorite place to go? B:I absolutely love visiting islands, my favorite is Hawaii.|{"high-level": {"topic": "travel", "if_interest": "yes"}} {"high-level": {"topic": "travel", "if_interest": "yes"}, "middle-level": {"topic": "location", "if_interest": "yes"}, "low-level": {"topic": "islands", "if_interest": "yes"}}|The user likes to travel, specifically visit islands such as 'Hawaii'. Ask them about another island destination that they would like to go to.
A:What do you like to do for fun? B:I love swimming in the pool. A:Do you have any swimming tips? B:Yes, one tip is to practice holding your breath.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "swimming", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "swimming", "if_interest": "yes"}, "low-level": {"topic": "tips", "if_interest": "yes"}}|The user's hobby is swimming. They have a tip that they practice: holding their breath. Ask them to share any other tips that they might have for swimming.
A:What are your favorite things to do? B:I love cooking. A:What kind of food do you enjoy cooking? B:I really enjoy baking desserts, especially cookies.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "cooking", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "cooking", "if_interest": "yes"}, "low-level": {"topic": "baking desserts", "if_interest": "yes"}}|The user likes to cook for fun, especially when it comes to baking desserts like cookies. Ask them what their favorite cookie recipe is.
A:I hear that you like music? B:Yes, I do. A:I've been on a classical music kick lately, do you like classical music? B:Yes, I really enjoy Beethoven's symphonies.|{"high-level": {"topic": "music", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "classical music", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "classical music", "if_interest": "yes"}, "low-level": {"topic": "Beethoven's symphonies", "if_interest": "yes"}}|The user is interested in music and enjoys classical music, such as 'Beethoven's symphonies'. Ask them to name another classical composer that they enjoy listening to.
A:What kind of things do you like to do? B:I enjoy reading books. A:What kind of books do you like? B:I really enjoy non-fiction books about history.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "reading", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "reading", "if_interest": "yes"}, "low-level": {"topic": "non-fiction", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "favorite topics", "if_interest": "yes"}, "low-level": {"topic": "history", "if_interest": "yes"}}|The user likes to read books for fun, specifically non-fiction books about history. Ask them to recommend a good history book to read.
A:What are some things that you like to do? B:I enjoy spending time outdoors. A:What kind of outdoor activities do you enjoy? B:I really like hiking and camping.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "outdoors", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "outdoors", "if_interest": "yes"}, "low-level": {"topic": ["hiking", "camping"], "if_interest": "yes"}}|The user likes to spend time outdoors, specifically doing activities like hiking and camping. Ask them to recommend a good hiking trail that you should try.
A:Do you have any favorite hobbies that you like to do? B:I really enjoy playing musical instruments. A:Which instruments do you play? B:I play the guitar and the piano.|{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "music", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "music", "if_interest": "yes"}, "low-level": {"topic": ["guitar", "piano"], "if_interest": "yes"}}|The user likes to play musical instruments for fun. Specifically, they are skillful with the guitar and piano. Ask them which instrument they like better and why.
B: Do you like to travel? A: Yes, I love traveling. I prefer going to beaches over mountainous locations. |{"high-level": {"topic": "travel", "if_interest": "yes"}} {"high-level": {"topic": "travel", "if_interest": "yes"}, "middle-level": {"topic": "location", "if_interest": "yes"}, "low-level": {"topic": "beaches", "if_interest": "yes"}}|The user is interested in talking about traveling. They prefer going to beaches as compared to mountains. Recommend some beach locations to them.
B: What kind of movies do you enjoy? A: I like action movies. |{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "action", "if_interest": "yes"}}|The user likes to watch action movies. Ask them about their favorite action movies and recommend some similar ones.
B: Do you like sports? A: I like playing soccer, but I'm not a fan of watching it. |{"high-level": {"topic": "sports", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "playing", "if_interest": "yes"}, "low-level": {"topic": "soccer", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "watching", "if_interest": "yes"}, "low-level": {"topic": "soccer", "if_interest": "no"}}|The user enjoys playing soccer but is not interested in watching it. Ask them about other sports that they like playing and watching.
B: What kind of music do you like? A: I love rock music, and my favorite artist is AC/DC. |{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "rock", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "band/artist", "if_interest": "yes"}, "low-level": {"topic": "AC/DC", "if_interest": "yes"}}|The user likes rock music and their favorite artist is AC/DC. Recommend other similar rock bands that they might enjoy listening to.
B: Are you a fan of video games? A: Yes, I am. I like playing strategy games the most. |{"high-level": {"topic": "video games", "if_interest": "yes"}} {"high-level": {"topic": "video games", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "strategy", "if_interest": "yes"}}|The user likes playing video games, especially strategy-based games. Ask them about their favorite strategy games and suggest some new ones for them to try.
B: What's your favorite outdoor activity? A: I'm a big fan of hiking and camping in the mountains. |{"high-level": {"topic": "outdoor activities", "if_interest": "yes"}} {"high-level": {"topic": "outdoor activities", "if_interest": "yes"}, "middle-level": {"topic": "activity", "if_interest": "yes"}, "low-level": {"topic": ["hiking", "camping"], "if_interest": "yes"}} {"high-level": {"topic": "outdoor activities", "if_interest": "yes"}, "middle-level": {"topic": "location", "if_interest": "yes"}, "low-level": {"topic": "mountains", "if_interest": "yes"}}|The user enjoys outdoor activities and likes hiking and camping in the mountains. Suggest some new mountains for the user to explore.
B: Do you like to cook? A: I am really into baking and pastry making. |{"high-level": {"topic": "cooking", "if_interest": "yes"}} {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "activity", "if_interest": "yes"}, "low-level": {"topic": ["baking", "pastry making"], "if_interest": "yes"}}|The user likes cooking and is especially interested in baking and pastry making. Ask them about their favorite recipes and suggest some new ones for them to try.
B: Do you like watching TV shows? A: Yes, I am a big fan of crime dramas like Law and Order. |{"high-level": {"topic": "TV shows", "if_interest": "yes"}} {"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "crime drama", "if_interest": "yes"}} {"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "show", "if_interest": "yes"}, "low-level": {"topic": "Law and Order", "if_interest": "yes"}}|The user likes watching TV shows and especially enjoys crime dramas like Law and Order. Ask them about other crime dramas that they may like and recommend something similar.
B: Do you like reading books? A: I love fantasy books like Game of Thrones. |{"high-level": {"topic": "books", "if_interest": "yes"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "fantasy", "if_interest": "yes"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "book", "if_interest": "yes"}, "low-level": {"topic": "Game of Thrones", "if_interest": "yes"}}|The user likes reading books, especially fantasy books like Game of Thrones. Ask them about their favorite fantasy books or book series and suggest something similar.
B: What kind of podcasts are you into? A: I like true crime podcasts. |{"high-level": {"topic": "podcasts", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "true crime", "if_interest": "yes"}}|The user likes listening to podcasts and is interested in true crime podcasts. Ask them about their favorite true crime podcasts and suggest something similar.
B: Do you like playing board games? A: Yes, I like playing strategy games like Risk. |{"high-level": {"topic": "board games", "if_interest": "yes"}} {"high-level": {"topic": "board games", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "strategy", "if_interest": "yes"}}{"high-level": {"topic": "board games", "if_interest": "yes"}, "middle-level": {"topic": "game", "if_interest": "yes"}, "low-level": {"topic": "Risk", "if_interest": "yes"}}|The user likes playing board games and is interested in strategy-based games like Risk. Ask them about other strategy-based games that they like and recommend something similar.
B: What kind of art do you like? A: I really appreciate modern art. |{"high-level": {"topic": "art", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "modern", "if_interest": "yes"}}|The user is interested in art and likes modern art. Ask them about their favorite pieces and suggest an exhibit or museum that they may like.
B: Do you like to stay active? A: Yes, I love practicing yoga in my free time. |{"high-level": {"topic": "activity", "if_interest": "yes"}} {"high-level": {"topic": "activity", "if_interest": "yes"}, "middle-level": {"topic": "exercise", "if_interest": "yes"}, "low-level": {"topic": "yoga", "if_interest": "yes"}}|The user likes to stay active and enjoys doing yoga. Ask them about their favorite yoga poses and suggest some new ones for them to try.
A:What is your favorite hobby? B:I really like painting and drawing. A:What kind of art do you like to do? B:I like doing both realistic and abstract art.|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "art", "if_interest": "yes"}}|The user likes to engage in art as a hobby. They like doing both realistic and abstract art. Ask them what their favorite medium is to use or suggest different art forms they may enjoy.
A:What kind of movies do you like? B:I'm a big fan of comedies. A:What is your favorite comedy? B:I love the movie Bridesmaids.|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "comedies", "if_interest": "yes"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "favorite movie", "if_interest": "yes"}, "low-level": {"topic": "Bridesmaids", "if_interest": "yes"}}|The user is interested in watching comedies. Their favorite comedy movie is 'Bridesmaids'. Ask them about other comedy movies they have enjoyed or suggest some new ones that they may like.
B:I like hiking and camping. A:What's your favorite hiking trail? B:I love hiking in the Rocky Mountains.|{"high-level": {"topic": "hiking", "if_interest": "yes"}} {"high-level": {"topic": "hiking", "if_interest": "yes"}, "middle-level": {"topic": "favorite hiking trail", "if_interest": "yes"}, "low-level": {"topic": "Rocky Mountains", "if_interest": "yes"}}|The user enjoys hiking and camping. They really enjoy the Rocky Mountains for hiking. Ask them about their favorite camping spot or suggest new hiking trails.
A:Do you enjoy reading? B:Yes, I do. A:What kind of books do you usually read? B:I typically enjoy baseball biographies or true crime novels.|{"high-level": {"topic": "reading", "if_interest": "yes"}} {"high-level": {"topic": "reading", "if_interest": "yes"}, "middle-level": {"topic": ["baseball biographies", "true crime novels"], "if_interest": "yes"}}|The user's interest is in reading. They like reading baseball biographies and true crime novels. Ask them if they have read any noteworthy books recently or suggest some similar books they might be interested in.
B:I'm a big fan of watching sports. A:Which sport is your favorite? B:Basketball is definitely my favorite sport.|{"high-level": {"topic": "sports", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "favorite sport", "if_interest": "yes"}, "low-level": {"topic": "basketball", "if_interest": "yes"}}|The user enjoys watching sports. They enjoy basketball in particular. Ask them about their favorite teams or suggest interesting games they might enjoy watching.
A:Do you have a favorite type of music? B:I love listening to classical music. A:Who is your favorite composer? B:I really like Beethoven and Tchaikovsky.|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "classical music", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "composer", "if_interest": "yes"}, "low-level": {"topic": ["Beethoven", "Tchaikovsky"], "if_interest": "yes"}}|The user is interested in music and specifically likes classical music. Beethoven and Tchaikovsky are their favorite composers. Ask them if they have attended any classical music concerts or suggest similar composers they may enjoy listening to.
B:I love trying new foods. A:What's the most interesting food you've ever tried? B:I tried crocodile meat while vacationing in Australia.|{"high-level": {"topic": "food", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "new foods", "if_interest": "yes"}, "low-level": {"topic": "crocodile meat", "if_interest": "yes"}}|The user enjoys trying new foods. They have tried crocodile meat while on vacation in Australia. Ask them about what other unique foods they have tasted or suggest new foods to try.
B:I like to stay active. A:What kind of activities do you enjoy? B:I usually go biking or paddleboarding.|{"high-level": {"topic": "activities", "if_interest": "yes"}} {"high-level": {"topic": "activities", "if_interest": "yes"}, "middle-level": {"topic": ["biking", "paddleboarding"], "if_interest": "yes"}}|The user likes to stay active. They enjoy biking and paddleboarding as their preferred activities. Ask them about their favorite trails to bike or suggest other water-based activities they may enjoy.
